latitude,longitude,altitude,geometry,gestore,comune_ok,indirizzo,id
41.893638888,15.9505,,Point,Iliad Italia s.p.a,Vico del Gargano,Vico del Gargano ---- Contrada Mannarelle snc,2659
41.936,15.954111111,,Point,Wind Tre s.p.a.,Vico del Gargano,Vico del Gargano ---- Via del Carbonaio 13,2660
41.476722222,15.534916666,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via San Severo snc,2661
41.476722222,15.534916666,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Via San Severo snc,2662
41.384194444,15.58325,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Cagnazza snc,2663
41.384194444,15.58325,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Cagnazza snc,2664
42.122138888,15.506583333,,Point,Wind Tre s.p.a.,Isole Tremiti,Isole Tremiti ---- Località San Nicola - Piazza Castello snc,2665
42.12175,15.506,,Point,Telecom Italia S.p.A.,Isole Tremiti,Isole Tremiti ---- Località San Nicola - Piazza Lateranensi snc,2666
42.12175,15.506,,Point,Vodafone Italia S.p.A.,Isole Tremiti,Isole Tremiti ---- Località San Nicola - Piazza Lateranensi snc,2667
41.462722222,15.546305555,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Vico Serafico - 1 5,2668
41.588611111,14.980777777,,Point,Vodafone Italia S.p.A.,Celenza Valfortore,Celenza Valfortore ---- Via Svezia snc,2669
41.588611111,14.980777777,,Point,Telecom Italia S.p.A.,Celenza Valfortore,Celenza Valfortore ---- Via Svezia snc,2670
41.592027777,14.976611111,,Point,Vodafone Italia S.p.A.,Carlantino,Carlantino ---- Corso Europa 242,2671
41.501861111,15.34925,,Point,Wind Tre s.p.a.,Lucera,Lucera ---- Contrada Carmine Vecchio snc,2672
41.501861111,15.34925,,Point,Telecom Italia S.p.A.,Lucera,Lucera ---- Contrada Carmine Vecchio snc,2673
41.7255,16.085583333,,Point,Radio Italia S.p.A.,Mattinata,Mattinata ---- Località Coppa Montelci - 2 snc,2674
41.7255,16.085583333,,Point,Telecom Service s.r.l.,Mattinata,Mattinata ---- Località Coppa Montelci - 2 snc,2675
41.552972222,15.889777777,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Località Scalo dei Saraceni snc,2676
41.676111111,15.392916666,,Point,Vodafone Italia S.p.A.,San Severo,San Severo ---- Strada Provinciale Foggia - San Severo snc,2677
41.356688888,15.697430555,,Point,Telecom Italia S.p.A.,Carapelle,Carapelle ---- Località Trionfo snc,2678
41.356688888,15.697430555,,Point,Vodafone Italia S.p.A.,Carapelle,Carapelle ---- Località Trionfo snc,2679
41.356688888,15.697430555,,Point,Iliad Italia s.p.a,Carapelle,Carapelle ---- Località Trionfo snc,2680
40.733333333,17.557916666,,Point,Vodafone Italia S.p.A.,Ostuni,Ostuni ---- Via dei Colli sn,2681
40.889519444,16.840347222,,Point,Iliad Italia s.p.a,Acquaviva delle Fonti,Acquaviva delle Fonti ---- Strada Comunale Vicinale Monteschiavo snc (Iliad),2682
41.291444444,15.766416666,,Point,Vodafone Italia S.p.A.,Stornara,Stornara ---- Via Porcareccia - 2 snc,2683
41.291444444,15.766416666,,Point,Telecom Italia S.p.A.,Stornara,Stornara ---- Via Porcareccia - 2 snc,2684
41.943941666,16.05345,,Point,Vodafone Italia S.p.A.,Peschici,Peschici ---- Località La Fortezza - S.P. 52 km 15 snc,2685
41.441583333,15.571,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Piazza Giovanni XXIII 18,2686
41.575472222,15.785611111,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Contrada Pizzotti - Masseria Fava snc,2687
41.575472222,15.785611111,,Point,Telecom Italia S.p.A.,Manfredonia,Manfredonia ---- Contrada Pizzotti - Masseria Fava snc,2688
41.575472222,15.785611111,,Point,Wind Tre s.p.a.,Manfredonia,Manfredonia ---- Contrada Pizzotti - Masseria Fava snc,2689
41.575472222,15.785611111,,Point,Iliad Italia s.p.a,Manfredonia,Manfredonia ---- Contrada Pizzotti - Masseria Fava snc,2690
41.249805555,15.913413888,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada Scarafone snc,2691
41.249805555,15.913413888,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada Scarafone snc,2692
41.249805555,15.913413888,,Point,Wind Tre s.p.a.,Cerignola,Cerignola ---- Contrada Scarafone snc,2693
41.421361111,15.589361111,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via del Salice pod. 509 snc,2694
41.421361111,15.589361111,,Point,Iliad Italia s.p.a,Foggia,Foggia ---- Via del Salice pod. 509 snc,2695
41.834222222,15.55725,,Point,Vodafone Italia S.p.A.,San Nicandro Garganico,San Nicandro Garganico ---- Località Pontone Grande - Montevergine snc,2696
41.834222222,15.55725,,Point,Telecom Italia S.p.A.,San Nicandro Garganico,San Nicandro Garganico ---- Località Pontone Grande - Montevergine snc,2697
41.911722222,15.339,,Point,Wind Tre s.p.a.,Lesina,Lesina ---- Via Giove snc,2698
41.921277777,15.884111111,,Point,Vodafone Italia S.p.A.,Rodi Garganico,Rodi Garganico ---- Strada Provinciale 51 bis snc,2699
41.921277777,15.884111111,,Point,Telecom Italia S.p.A.,Rodi Garganico,Rodi Garganico ---- Strada Provinciale 51 bis snc,2700
41.921272222,15.884097222,,Point,Wind Tre s.p.a.,Rodi Garganico,Rodi Garganico ---- Contrada Telegrafo snc,2701
41.921272222,15.884097222,,Point,Iliad Italia s.p.a,Rodi Garganico,Rodi Garganico ---- Contrada Telegrafo snc,2702
40.591508333,17.117697222,,Point,Iliad Italia s.p.a,Massafra,Massafra ---- Via Colonnello Scarano 117,2703
40.591508333,17.117697222,,Point,Wind Tre s.p.a.,Massafra,Massafra ---- Via Colonnello Scarano 117,2704
41.883222222,16.178166666,,Point,Vodafone Italia S.p.A.,Vieste,Vieste ---- Via Dottor Giuliano 20,2705
41.433361111,15.545166666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Viale Degli Aviatori - Parcheggio Aeroporto Gino Lisa snc,2706
41.433361111,15.545166666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Viale Degli Aviatori - Parcheggio Aeroporto Gino Lisa snc,2707
41.221638888,15.38925,,Point,Cairo Network s.r.l.,Deliceto,Deliceto ---- Via Castello snc,2708
41.221638888,15.38925,,Point,Elettronica Industriale spa,Deliceto,Deliceto ---- Via Castello snc,2709
41.221638888,15.38925,,Point,PRIMA TV spa,Deliceto,Deliceto ---- Via Castello snc,2710
41.221638888,15.38925,,Point,Elettronica Industriale spa,Deliceto,Deliceto ---- Via Castello snc,2711
41.221638888,15.38925,,Point,Elettronica Industriale spa,Deliceto,Deliceto ---- Via Castello snc,2712
41.221638888,15.38925,,Point,Elettronica Industriale spa,Deliceto,Deliceto ---- Via Castello snc,2713
41.221638888,15.38925,,Point,Elettronica Industriale spa,Deliceto,Deliceto ---- Via Castello snc,2714
41.854666666,15.317166666,,Point,Telecom Italia S.p.A.,Poggio Imperiale,Poggio Imperiale ---- Contrada Quadrone Mezza Fucicchia snc,2715
41.854666666,15.317166666,,Point,Vodafone Italia S.p.A.,Poggio Imperiale,Poggio Imperiale ---- Contrada Quadrone Mezza Fucicchia snc,2716
41.854666666,15.317166666,,Point,Wind Tre s.p.a.,Poggio Imperiale,Poggio Imperiale ---- Contrada Quadrone Mezza Fucicchia snc,2717
41.738333333,16.113527777,,Point,Wind Tre s.p.a.,Mattinata,Mattinata ---- Località Mattinatella snc,2718
41.738333333,16.113527777,,Point,Iliad Italia s.p.a,Mattinata,Mattinata ---- Località Mattinatella snc,2719
41.297138888,15.892861111,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Via E. De Nicola snc,2720
41.63275,15.908222222,,Point,Wind Tre s.p.a.,Manfredonia,Manfredonia ---- Località Cimitero Comunale snc,2721
41.453083333,15.572416666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Shahbaz Bhatti - II traversa Corso del Mezzogiorno snc,2722
41.453083333,15.572416666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Shahbaz Bhatti - II traversa Corso del Mezzogiorno snc,2723
41.45475,15.580583333,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Pilla e Croce - III traversa Corso del Mezzogiorno snc,2724
41.45475,15.580583333,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Pilla e Croce - III traversa Corso del Mezzogiorno snc,2725
41.359305555,15.306555555,,Point,Wind Tre s.p.a.,Troia,Troia ---- Via Roma 197,2726
41.725611111,16.085416666,,Point,Elemedia S.p.A.,Mattinata,Mattinata ---- Località Coppa Montelci - 3 snc,2727
41.725611111,16.085416666,,Point,Multireti s.r.l.,Mattinata,Mattinata ---- Località Coppa Montelci - 3 snc,2728
41.802416666,15.796972222,,Point,Vodafone Italia S.p.A.,Cagnano Varano,Cagnano Varano ---- Località Costa Solagna snc,2729
40.333513888,18.227869444,,Point,Telecom Italia S.p.A.,Lizzanello,Lizzanello ---- Via Beccaria snc,2730
41.743861111,15.257888888,,Point,Wind Tre s.p.a.,San Paolo di Civitate,San Paolo di Civitate ---- Via Teanum km 0+300 snc,2731
41.743861111,15.257888888,,Point,Telecom Italia S.p.A.,San Paolo di Civitate,San Paolo di Civitate ---- Via Teanum km 0+300 snc,2732
41.743861111,15.257888888,,Point,Vodafone Italia S.p.A.,San Paolo di Civitate,San Paolo di Civitate ---- Via Teanum km 0+300 snc,2733
41.660388888,15.730944444,,Point,Vodafone Italia S.p.A.,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Coppa di Gallo snc,2734
41.660388888,15.730944444,,Point,Wind Tre s.p.a.,San Giovanni Rotondo,San Giovanni Rotondo ---- Località Coppa di Gallo snc,2735
41.152444444,15.262888888,,Point,Wind Tre s.p.a.,Monteleone di Puglia,Monteleone di Puglia ---- Contrada Macchietta snc,2736
41.840694444,16.18275,,Point,Wind Tre s.p.a.,Vieste,Vieste ---- Contrada Lama le Canne snc,2737
41.840694444,16.18275,,Point,Iliad Italia s.p.a,Vieste,Vieste ---- Contrada Lama le Canne snc,2738
41.678194444,15.588722222,,Point,Wind Tre s.p.a.,Rignano Garganico,Rignano Garganico ---- Via Leonardo da Vinci - Municipio 6,2739
41.523888888,14.978861111,,Point,Vodafone Italia S.p.A.,San Marco la Catola,San Marco la Catola ---- Contrada Casarinelli snc,2740
41.392972222,15.201055555,,Point,Vodafone Italia S.p.A.,Biccari,Biccari ---- Località Strada Vicinale del Convento snc,2741
41.392972222,15.201055555,,Point,Wind Tre s.p.a.,Biccari,Biccari ---- Località Strada Vicinale del Convento snc,2742
41.809777777,15.162166666,,Point,Wind Tre s.p.a.,Serracapriola,Serracapriola ---- Via dei Pozzi Avellana snc,2743
41.807666666,15.15875,,Point,Telecom Italia S.p.A.,Serracapriola,Serracapriola ---- Via Mascagni 3,2744
41.807666666,15.15875,,Point,Vodafone Italia S.p.A.,Serracapriola,Serracapriola ---- Via Mascagni 3,2745
41.509194444,15.332388888,,Point,Wind Tre s.p.a.,Lucera,Lucera ---- Via Beato Agostino Casotti 17,2746
41.459277777,15.512166666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Contrada Manfredini snc,2747
41.459277777,15.512166666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Contrada Manfredini snc,2748
41.274361111,15.914833333,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Via Giovanni Falcone 43,2749
41.827,15.788944444,,Point,Wind Tre s.p.a.,Cagnano Varano,Cagnano Varano ---- Contrada Puntoni snc,2750
41.437611111,15.550972222,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Strada Statale 655 snc,2751
41.316638888,15.903722222,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Località Santa Maria dei Manzi snc,2752
41.316638888,15.903722222,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Località Santa Maria dei Manzi snc,2753
41.326944444,15.813916666,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Località Parcone snc,2754
41.326944444,15.813916666,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Località Parcone snc,2755
41.255916666,16.025583333,,Point,Vodafone Italia S.p.A.,Cerignola,Cerignola ---- Contrada Specchiolla snc,2756
41.255916666,16.025583333,,Point,Telecom Italia S.p.A.,Cerignola,Cerignola ---- Contrada Specchiolla snc,2757
41.709888888,15.629944444,,Point,Vodafone Italia S.p.A.,San Marco in Lamis,San Marco in Lamis ---- Via Amendola snc,2758
41.460388888,15.574055555,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Trinitapoli 3/D,2759
41.460388888,15.574055555,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Trinitapoli 3/D,2760
41.636136111,15.930691666,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Via Alcide de Gasperi 54,2761
41.495694444,15.219805555,,Point,Vodafone Italia S.p.A.,Volturino,Volturino ---- Località Grotticelle snc,2762
41.495694444,15.219805555,,Point,Telecom Italia S.p.A.,Volturino,Volturino ---- Località Grotticelle snc,2763
41.323777777,15.715388888,,Point,Wind Tre s.p.a.,Orta Nova,Orta Nova ---- Via Stornara snc,2764
41.323777777,15.715388888,,Point,Iliad Italia s.p.a,Orta Nova,Orta Nova ---- Via Stornara snc,2765
41.3075,15.484777777,,Point,Telecom Italia S.p.A.,Castelluccio dei Sauri,Castelluccio dei Sauri ---- Località Strada Vicinale Cimitero - Proprietà Colaianni snc,2766
41.3075,15.484777777,,Point,Vodafone Italia S.p.A.,Castelluccio dei Sauri,Castelluccio dei Sauri ---- Località Strada Vicinale Cimitero - Proprietà Colaianni snc,2767
41.283027777,15.767444444,,Point,Vodafone Italia S.p.A.,Stornara,Stornara ---- Località Campo Sportivo snc,2768
41.283027777,15.767444444,,Point,Telecom Italia S.p.A.,Stornara,Stornara ---- Località Campo Sportivo snc,2769
41.283027777,15.767444444,,Point,Wind Tre s.p.a.,Stornara,Stornara ---- Località Campo Sportivo snc,2770
41.340722222,15.574555555,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Strada Provinciale 105 Foggia - Ascoli snc,2771
41.340722222,15.574555555,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Strada Provinciale 105 Foggia - Ascoli snc,2772
41.507777777,15.90775,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Strada Statale 159 delle Saline - Lido Ippocampo snc,2773
41.497166666,15.921194444,,Point,Telecom Italia S.p.A.,Manfredonia,Manfredonia ---- Strada Statale 159 delle Saline km 13+200 snc,2774
41.455111111,15.083555555,,Point,Vodafone Italia S.p.A.,Volturara Appula,Volturara Appula ---- Contrada Piana San Nicola snc,2775
41.628388888,15.914277777,,Point,Elemedia S.p.A.,Manfredonia,Manfredonia ---- Via San Francesco 55,2776
40.424805555,17.287194444,,Point,Wind Tre s.p.a.,Taranto,Taranto ---- Località Salina Grande (c/o sito RAI) snc,2777
41.784944444,15.443972222,,Point,Vodafone Italia S.p.A.,Apricena,Apricena ---- Via Francesco Petrarca 39,2778
41.784944444,15.443972222,,Point,Telecom Italia S.p.A.,Apricena,Apricena ---- Via Francesco Petrarca 39,2779
41.473527777,15.510805555,,Point,A.P.S. Radio Maria,Foggia,Foggia ---- Via Lucera km 1 - 3 snc,2780
41.473527777,15.510805555,,Point,Telecom Service s.r.l.,Foggia,Foggia ---- Via Lucera km 1 - 3 snc,2781
41.687944444,15.378611111,,Point,Vodafone Italia S.p.A.,San Severo,San Severo ---- Via Carlo D'Ambrosio 6,2782
41.687944444,15.378611111,,Point,Telecom Italia S.p.A.,San Severo,San Severo ---- Via Carlo D'Ambrosio 6,2783
40.680188888,17.884127777,,Point,Iliad Italia s.p.a,Brindisi,Brindisi ---- Contrada Lobia s.n.,2784
41.460916666,15.540611111,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Zodiaco 37,2785
41.189738888,16.573833333,,Point,Wind Tre s.p.a.,Molfetta,Molfetta ---- Contrada San Lorenzo n.d. c/o Sottostazione ENEL,2786
41.929611111,15.884277777,,Point,Vodafone Italia S.p.A.,Rodi Garganico,Rodi Garganico ---- Piazza Luigi Rovelli 20,2787
41.929611111,15.884277777,,Point,Telecom Italia S.p.A.,Rodi Garganico,Rodi Garganico ---- Piazza Luigi Rovelli 20,2788
41.717583333,16.047138888,,Point,Vodafone Italia S.p.A.,Mattinata,Mattinata ---- Strada Statale 89 - Galleria Papone snc,2789
41.717583333,16.047138888,,Point,Wind Tre s.p.a.,Mattinata,Mattinata ---- Strada Statale 89 - Galleria Papone snc,2790
41.0975,16.849444444,,Point,Telecom Italia S.p.A.,Bari,Bari ---- Via Torre Tresca 6,2791
41.032922222,16.985805555,,Point,Wind Tre s.p.a.,Noicattaro,Noicattaro ---- Corso Roma 58,2792
41.032922222,16.985805555,,Point,Vodafone Italia S.p.A.,Noicattaro,Noicattaro ---- Corso Roma 58,2793
41.032922222,16.985805555,,Point,Telecom Italia S.p.A.,Noicattaro,Noicattaro ---- Corso Roma 58,2794
41.040055555,16.985125,,Point,Linkem S.p.A.,Noicattaro,Noicattaro ---- Via Lenoci 14,2795
41.040055555,16.985125,,Point,Fastweb S.p.A.,Noicattaro,Noicattaro ---- Via Lenoci 14,2796
40.681777777,17.284305555,,Point,Radio Kiss Kiss S.r.l.,Martina Franca,Martina Franca ---- Località Masseria Porcile snc,2797
41.475111111,15.557666666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Tressanti 3,2798
41.463777777,15.559222222,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Località Stazione FFSS snc,2799
41.463777777,15.559222222,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Località Stazione FFSS snc,2800
41.459777777,15.551083333,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Corso Giannone 47/55,2801
41.459777777,15.551083333,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Corso Giannone 47/55,2802
41.019888888,16.221916666,,Point,Wind Tre s.p.a.,Spinazzola,Spinazzola ---- Località Monte Caccia snc,2803
42.109722222,15.482472222,,Point,Wind Tre s.p.a.,Isole Tremiti,Isole Tremiti ---- Località San Domino - Via della Cantina snc,2804
41.706244444,16.059205555,,Point,Wind Tre s.p.a.,Mattinata,Mattinata ---- Località Don Consalvo snc,2805
41.898611111,15.961888888,,Point,Vodafone Italia S.p.A.,Vico del Gargano,Vico del Gargano ---- Viale San Pietro 1,2806
41.898611111,15.961888888,,Point,Telecom Italia S.p.A.,Vico del Gargano,Vico del Gargano ---- Viale San Pietro 1,2807
41.453305555,15.554277777,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Molfetta 42,2808
41.470611111,15.553,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via San Giuliano 18,2809
41.470611111,15.553,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via San Giuliano 18,2810
41.365472222,15.500333333,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Strada Provinciale Foggia - Castelluccio dei Sauri snc,2811
41.365472222,15.500333333,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Strada Provinciale Foggia - Castelluccio dei Sauri snc,2812
41.460055555,15.551333333,,Point,Wind Tre s.p.a.,Foggia,Foggia ---- Via Cirillo 5,2813
41.556,15.513166666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Contrada Duanera La Rocca snc,2814
41.556,15.513166666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Contrada Duanera La Rocca snc,2815
41.471944444,15.561166666,,Point,Telecom Italia S.p.A.,Foggia,Foggia ---- Via Salsola 50,2816
41.471944444,15.561166666,,Point,Vodafone Italia S.p.A.,Foggia,Foggia ---- Via Salsola 50,2817
40.608083333,17.954111111,,Point,Wind Tre s.p.a.,Brindisi,Brindisi ---- Via degli Oleandri 5,2818
40.508638888,17.941055555,,Point,Wind Tre s.p.a.,Cellino San Marco,Cellino San Marco ---- Contrada chiurlia s.n.,2819
40.508638888,17.941055555,,Point,Iliad Italia s.p.a,Cellino San Marco,Cellino San Marco ---- Contrada chiurlia s.n.,2820
41.5145,15.350638888,,Point,Wind Tre s.p.a.,Lucera,Lucera ---- Viale Virgilio 32,2821
41.627583333,15.909027777,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Via Canosa 41,2822
41.349777777,15.735361111,,Point,Vodafone Italia S.p.A.,Orta Nova,Orta Nova ---- Contrada Trionfello snc,2823
41.349777777,15.735361111,,Point,Telecom Italia S.p.A.,Orta Nova,Orta Nova ---- Contrada Trionfello snc,2824
41.592444444,15.480027777,,Point,Wind Tre s.p.a.,San Severo,San Severo ---- Località Rignano Scalo snc,2825
41.599527777,15.848555555,,Point,Telecom Italia S.p.A.,Manfredonia,Manfredonia ---- Località Frattarolo snc,2826
41.599527777,15.848555555,,Point,Vodafone Italia S.p.A.,Manfredonia,Manfredonia ---- Località Frattarolo snc,2827
41.509944444,15.333638888,,Point,Vodafone Italia S.p.A.,Lucera,Lucera ---- Piazza Tribunali 6,2828
41.509944444,15.333638888,,Point,Telecom Italia S.p.A.,Lucera,Lucera ---- Piazza Tribunali 6,2829
41.341972222,15.200244444,,Point,Vodafone Italia S.p.A.,Castelluccio Valmaggiore,Castelluccio Valmaggiore ---- Via Salita Borgo snc,2830
41.341972222,15.200244444,,Point,Telecom Italia S.p.A.,Castelluccio Valmaggiore,Castelluccio Valmaggiore ---- Via Salita Borgo snc,2831
41.223125,15.383194444,,Point,Vodafone Italia S.p.A.,Deliceto,Deliceto ---- Via Petrarca - 1 snc,2832
41.865305555,15.351444444,,Point,Vodafone Italia S.p.A.,Lesina,Lesina ---- Piazza Umberto I 10,2833
41.288527777,15.379305555,,Point,Vodafone Italia S.p.A.,Bovino,Bovino ---- Località Coffolone di Sopra snc,2834
